sgd_id,systematic_name,id
S000000037,YAL039C,ID=cds29
S000000036,YAL038W,ID=cds30
S000005724,YOR198C,ID=cds5246
S000001367,YIL105C,ID=cds2705
S000005723,YOR197W,ID=cds5245
S000002699,YDR291W,ID=cds1177
S000001368,YIL106W,ID=cds2704
S000001369,YIL107C,ID=cds2703
S000004400,YLR408C,ID=cds3974
S000005731,YOR205C,ID=cds5250
S000000042,YAL044C,ID=cds24
S000001374,YIL112W,ID=cds2698
S000005730,YOR204W,ID=cds5249
S000000041,YAL043C,ID=cds25
S000001375,YIL113W,ID=cds2697
S000004402,YLR410W,ID=cds3976
S000005733,YOR207C,ID=cds5252
S000000040,YAL042W,ID=cds26
S000001376,YIL114C,ID=cds2696
S000004401,YLR409C,ID=cds3975
S000005732,YOR206W,ID=cds5251
S000001377,YIL115C,ID=cds2695
S000000046,YAL048C,ID=cds20
S000001370,YIL108W,ID=cds2702
S000000045,YAL047C,ID=cds21
S000001371,YIL109C,ID=cds2701
S000000044,YAL046C,ID=cds22
S000001372,YIL110W,ID=cds2700
S000001373,YIL111W,ID=cds2699
S000005717,YOR191W,ID=cds5236
S000000028,YAL030W,ID=cds40
S000005716,YOR190W,ID=cds5235
S000000027,YAL029C,ID=cds41
S000029705,YCL012C,ID=cds555
S000005719,YOR193W,ID=cds5241
S000000026,YAL028W,ID=cds42
S000029704,YHR199C-A,ID=cds2611
S000005718,YOR192C,ID=cds5237
S000000025,YAL027W,ID=cds43
S000005713,YOR187W,ID=cds5232
S000002687,YDR279W,ID=cds1166
S000001356,YIL094C,ID=cds2717
S000005712,YOR186W,ID=cds5231
S000002688,YDR280W,ID=cds1167
S000001357,YIL095W,ID=cds2716
S000005715,YOR189W,ID=cds5234
S000002689,YDR281C,ID=cds1168
S000001358,YIL096C,ID=cds2715
S000005714,YOR188W,ID=cds5233
S000000029,YAL031C,ID=cds39
S000001359,YIL097W,ID=cds2714
S000005720,YOR194C,ID=cds5242
S000000031,YAL033W,ID=cds37
S000002694,YDR286C,ID=cds1173
S000001363,YIL101C,ID=cds2711
S000000030,YAL032C,ID=cds38
S000002695,YDR287W,ID=cds1174
S000001364,YIL102C,ID=cds2710
S000005722,YOR196C,ID=cds5244
S000002696,YDR288W,ID=cds1175
S000001365,YIL103W,ID=cds2708
S000005721,YOR195W,ID=cds5243
S000002697,YDR289C,ID=cds1176
S000001366,YIL104C,ID=cds2707
S000000035,YAL037W,ID=cds32
S000002690,YDR282C,ID=cds1169
S000000034,YAL036C,ID=cds33
S000002691,YDR283C,ID=cds1170
S000001360,YIL098C,ID=cds2713
S000000033,YAL035W,ID=cds34
S000002692,YDR284C,ID=cds1171
S000001361,YIL099W,ID=cds2712
S000000032,YAL034W-A,ID=cds35
S000002693,YDR285W,ID=cds1172
S000004419,YLR427W,ID=cds3995
S000004418,YLR426W,ID=cds3994
S000005749,YOR223W,ID=cds5267
S000000059,YAL063C,ID=cds8
S000000058,YAL062W,ID=cds9
S000004415,YLR423C,ID=cds3991
S000005746,YOR220W,ID=cds5264
S000001389,YIL127C,ID=cds2683
S000004414,YLR422W,ID=cds3990
S000005745,YOR219C,ID=cds5263
S000004417,YLR425W,ID=cds3993
S000005748,YOR222W,ID=cds5266
S000004416,YLR424W,ID=cds3992
S000005747,YOR221C,ID=cds5265
S000004422,YLR430W,ID=cds3997
S000005753,YOR227W,ID=cds5270
S000000064,YAR003W,ID=cds70
S000001396,YIL134W,ID=cds2676
S000004421,YLR429W,ID=cds3996
S000005752,YOR226C,ID=cds5269
S000000063,YAR002W,ID=cds68
S000001397,YIL135C,ID=cds2674
S000004424,YLR432W,ID=cds3999
S000005755,YOR229W,ID=cds5272
S000000062,YAL067C,ID=cds2
S000001398,YIL136W,ID=cds2673
S000004423,YLR431C,ID=cds3998
S000005754,YOR228C,ID=cds5271
S000001399,YIL137C,ID=cds2672
S000000068,YAR010C,ID=cds74
S000001392,YIL130W,ID=cds2680
S000000067,YAR009C,ID=cds73
S000001393,YIL131C,ID=cds2679
S000000066,YAR008W,ID=cds72
S000001394,YIL132C,ID=cds2678
S000005750,YOR224C,ID=cds5268
S000000065,YAR007C,ID=cds71
S000001395,YIL133C,ID=cds2677
S000001390,YIL128W,ID=cds2682
S000001391,YIL129C,ID=cds2681
S000000060,YAL064W,ID=cds6
S000005739,YOR213C,ID=cds5258
S000004407,YLR415C,ID=cds3984
S000005738,YOR212W,ID=cds5257
S000000049,YAL053W,ID=cds17
S000000048,YAL051W,ID=cds18
S000004409,YLR417W,ID=cds3985
S000000047,YAL049C,ID=cds19
S000004404,YLR412W,ID=cds3980
S000005735,YOR209C,ID=cds5254
S000001378,YIL116W,ID=cds2694
S000004403,YLR411W,ID=cds3979
S000005734,YOR208W,ID=cds5253
S000001379,YIL117C,ID=cds2693
S000004406,YLR414C,ID=cds3983
S000005737,YOR211C,ID=cds5256
S000004405,YLR413W,ID=cds3982
S000005736,YOR210W,ID=cds5255
S000004411,YLR419W,ID=cds3987
S000005742,YOR216C,ID=cds5261
S000001385,YIL123W,ID=cds2687
S000004410,YLR418C,ID=cds3986
S000005741,YOR215C,ID=cds5260
S000000052,YAL056W,ID=cds14
S000001386,YIL124W,ID=cds2686
S000004413,YLR421C,ID=cds3989
S000000051,YAL055W,ID=cds15
S000001387,YIL125W,ID=cds2685
S000004412,YLR420W,ID=cds3988
S000005743,YOR217W,ID=cds5262
S000000050,YAL054C,ID=cds16
S000001388,YIL126W,ID=cds2684
S000000057,YAL061W,ID=cds10
S000001381,YIL119C,ID=cds2691
S000000056,YAL060W,ID=cds11
S000001382,YIL120W,ID=cds2690
S000005740,YOR214C,ID=cds5259
S000000055,YAL059W,ID=cds12
S000001383,YIL121W,ID=cds2689
S000000054,YAL058W,ID=cds13
S000001384,YIL122W,ID=cds2688
S000001380,YIL118W,ID=cds2692
S000001327,YIL065C,ID=cds2743
S000003989,YLL066C,ID=cds3524
S000002659,YDR251W,ID=cds1138
S000001328,YIL066C,ID=cds2742
S000001329,YIL067C,ID=cds2741
S000003986,YLL063C,ID=cds3526
S000002654,YDR246W,ID=cds1133
S000001323,YIL061C,ID=cds2747
S000003985,YLL062C,ID=cds3527
S000002655,YDR247W,ID=cds1135
S000001324,YIL062C,ID=cds2746
S000002656,YDR248C,ID=cds1136
S000001325,YIL063C,ID=cds2745
S000003987,YLL064C,ID=cds3525
S000002657,YDR249C,ID=cds1137
S000001326,YIL064W,ID=cds2744
S000003993,YLR003C,ID=cds3585
S000002661,YDR253C,ID=cds1140
S000001330,YIL068C,ID=cds2740
S000003992,YLR002C,ID=cds3584
S000002662,YDR254W,ID=cds1141
S000001331,YIL069C,ID=cds2739
S000003995,YLR005W,ID=cds3587
S000002663,YDR255C,ID=cds1142
S000001332,YIL070C,ID=cds2738
S000003994,YLR004C,ID=cds3586
S000002664,YDR256C,ID=cds1143
S000001333,YIL071C,ID=cds2737
S000000002,YAL002W,ID=cds66
S000000001,YAL001C,ID=cds67
S000003991,YLR001C,ID=cds3583
S000003990,YLL067C,ID=cds3522
S000002660,YDR252W,ID=cds1139
S000003979,YLL056C,ID=cds3532
S000002647,YDR239C,ID=cds1127
S000001316,YIL054W,ID=cds2752
S000003978,YLL055W,ID=cds3533
S000002648,YDR240C,ID=cds1128
S000001317,YIL055C,ID=cds2751
S000001318,YIL056W,ID=cds2750
S000001319,YIL057C,ID=cds2749
S000003975,YLL052C,ID=cds3536
S000002643,YDR235W,ID=cds1123
S000001312,YIL050W,ID=cds2756
S000003974,YLL051C,ID=cds3537
S000002644,YDR236C,ID=cds1124
S000001313,YIL051C,ID=cds2755
S000003977,YLL054C,ID=cds3534
S000002645,YDR237W,ID=cds1125
S000001314,YIL052C,ID=cds2754
S000003976,YLL053C,ID=cds3535
S000002646,YDR238C,ID=cds1126
S000001315,YIL053W,ID=cds2753
S000002650,YDR242W,ID=cds1129
S000003981,YLL058W,ID=cds3530
S000002651,YDR243C,ID=cds1130
S000003984,YLL061W,ID=cds3528
S000002652,YDR244W,ID=cds1131
S000003983,YLL060C,ID=cds3529
S000002653,YDR245W,ID=cds1132
S000001322,YIL060W,ID=cds2748
S000003980,YLL057C,ID=cds3531
S000005709,YOR183W,ID=cds5228
S000005706,YOR180C,ID=cds5225
S000000017,YAL019W,ID=cds51
S000001349,YIL087C,ID=cds2724
S000005705,YOR179C,ID=cds5224
S000000016,YAL018C,ID=cds52
S000005708,YOR182C,ID=cds5227
S000000015,YAL017W,ID=cds53
S000005707,YOR181W,ID=cds5226
S000000014,YAL016W,ID=cds54
S000005702,YOR176W,ID=cds5221
S000002676,YDR268W,ID=cds1159
S000001345,YIL083C,ID=cds2727
S000005701,YOR175C,ID=cds5220
S000001346,YIL084C,ID=cds2726
S000005704,YOR178C,ID=cds5223
S000000019,YAL021C,ID=cds49
S000002678,YDR270W,ID=cds1160
S000001347,YIL085C,ID=cds2725
S000005703,YOR177C,ID=cds5222
S000000018,YAL020C,ID=cds50
S000000020,YAL022C,ID=cds48
S000002683,YDR275W,ID=cds1163
S000001352,YIL090W,ID=cds2721
S000002684,YDR276C,ID=cds1164
S000001353,YIL091C,ID=cds2720
S000005711,YOR185C,ID=cds5230
S000002685,YDR277C,ID=cds1165
S000001354,YIL092W,ID=cds2719
S000005710,YOR184W,ID=cds5229
S000001355,YIL093C,ID=cds2718
S000000024,YAL026C,ID=cds44
S000000023,YAL025C,ID=cds45
S000002680,YDR272W,ID=cds1161
S000000022,YAL024C,ID=cds46
S000002681,YDR273W,ID=cds1162
S000001350,YIL088C,ID=cds2723
S000000021,YAL023C,ID=cds47
S000001351,YIL089W,ID=cds2722
S000000006,YAL008W,ID=cds62
S000002669,YDR261C,ID=cds1148
S000001338,YIL076W,ID=cds2732
S000000005,YAL007C,ID=cds63
S000001339,YIL077C,ID=cds2731
S000000004,YAL005C,ID=cds64
S000000003,YAL003W,ID=cds65
S000003997,YLR007W,ID=cds3589
S000002665,YDR257C,ID=cds1144
S000001334,YIL072W,ID=cds2736
S000003996,YLR006C,ID=cds3588
S000000009,YAL011W,ID=cds59
S000002666,YDR258C,ID=cds1145
S000001335,YIL073C,ID=cds2735
S000003999,YLR009W,ID=cds3591
S000000008,YAL010C,ID=cds60
S000002667,YDR259C,ID=cds1146
S000001336,YIL074C,ID=cds2734
S000003998,YLR008C,ID=cds3590
S000000007,YAL009W,ID=cds61
S000002668,YDR260C,ID=cds1147
S000001337,YIL075C,ID=cds2733
S000002672,YDR264C,ID=cds1155
S000001341,YIL079C,ID=cds2729
S000002673,YDR265W,ID=cds1156
S000005700,YOR174W,ID=cds5219
S000002674,YDR266C,ID=cds1157
S000002675,YDR267C,ID=cds1158
S000000013,YAL015C,ID=cds55
S000000012,YAL014C,ID=cds56
S000000011,YAL013W,ID=cds57
S000002670,YDR262W,ID=cds1153
S000000010,YAL012W,ID=cds58
S000002671,YDR263C,ID=cds1154
S000001340,YIL078W,ID=cds2730
S000004118,YLR128W,ID=cds3703
S000005449,YOL089C,ID=cds4967
S000004117,YLR127C,ID=cds3702
S000005448,YOL088C,ID=cds4968
S000004119,YLR129W,ID=cds3704
S000004125,YLR135W,ID=cds3710
S000005456,YOL096C,ID=cds4960
S000001099,YHR057C,ID=cds2468
S000004124,YLR134W,ID=cds3709
S000005455,YOL095C,ID=cds4961
S000004127,YLR137W,ID=cds3712
S000005458,YOL098C,ID=cds4957
S000004126,YLR136C,ID=cds3711
S000005457,YOL097C,ID=cds4959
S000004121,YLR131C,ID=cds3706
S000005452,YOL092W,ID=cds4964
S000001095,YHR053C,ID=cds2464
S000004120,YLR130C,ID=cds3705
S000005451,YOL091W,ID=cds4965
S000001096,YHR054C,ID=cds2465
S000004123,YLR133W,ID=cds3708
S000005454,YOL094C,ID=cds4962
S000001097,YHR055C,ID=cds2466
S000004122,YLR132C,ID=cds3707
S000005453,YOL093W,ID=cds4963
S000001098,YHR056C,ID=cds2467
S000001091,YHR049W,ID=cds2459
S000001092,YHR050W,ID=cds2460
S000005450,YOL090W,ID=cds4966
S000001093,YHR051W,ID=cds2462
S000001094,YHR052W,ID=cds2463
S000001090,YHR048W,ID=cds2458
S000004107,YLR117C,ID=cds3695
S000005438,YOL078W,ID=cds4977
S000004106,YLR116W,ID=cds3694
S000005437,YOL077C,ID=cds4979
S000004109,YLR119W,ID=cds3697
S000004108,YLR118C,ID=cds3696
S000001088,YHR046C,ID=cds2456
S000005444,YOL084W,ID=cds4972
S000001089,YHR047C,ID=cds2457
S000004116,YLR126C,ID=cds3701
S000005447,YOL087C,ID=cds4969
S000004115,YLR125W,ID=cds3700
S000005446,YOL086C,ID=cds4971
S000004110,YLR120C,ID=cds3698
S000005441,YOL081W,ID=cds4975
S000001084,YHR042W,ID=cds2452
S000005440,YOL080C,ID=cds4976
S000001085,YHR043C,ID=cds2453
S000005443,YOL083W,ID=cds4973
S000001086,YHR044C,ID=cds2454
S000004111,YLR121C,ID=cds3699
S000005442,YOL082W,ID=cds4974
S000001087,YHR045W,ID=cds2455
S000001080,YHR038W,ID=cds2447
S000001081,YHR039C,ID=cds2448
S000001082,YHR040W,ID=cds2450
S000001083,YHR041C,ID=cds2451
S000004139,YLR149C,ID=cds3724
S000004147,YLR157C,ID=cds3736
S000004146,YLR156W,ID=cds3734
S000005477,YOL117W,ID=cds4938
S000004149,YLR159W,ID=cds3743
S000004148,YLR158C,ID=cds3742
S000005479,YOL119C,ID=cds4937
S000004143,YLR153C,ID=cds3728
S000005474,YOL114C,ID=cds4941
S000004142,YLR152C,ID=cds3727
S000005473,YOL113W,ID=cds4942
S000004145,YLR155C,ID=cds3733
S000005476,YOL116W,ID=cds4939
S000004144,YLR154C,ID=cds3729
S000005475,YOL115W,ID=cds4940
S000005470,YOL110W,ID=cds4945
S000004141,YLR151C,ID=cds3726
S000005472,YOL112W,ID=cds4943
S000004140,YLR150W,ID=cds3725
S000005471,YOL111C,ID=cds4944
S000004129,YLR139C,ID=cds3714
S000004128,YLR138W,ID=cds3713
S000004136,YLR146C,ID=cds3720
S000005467,YOL107W,ID=cds4948
S000004135,YLR145W,ID=cds3719
S000004138,YLR148W,ID=cds3723
S000005469,YOL109W,ID=cds4946
S000004137,YLR147C,ID=cds3722
S000005468,YOL108C,ID=cds4947
S000004132,YLR142W,ID=cds3716
S000005463,YOL103W,ID=cds4953
S000004131,YLR141W,ID=cds3715
S000005462,YOL102C,ID=cds4954
S000004134,YLR144C,ID=cds3718
S000005465,YOL105C,ID=cds4949
S000004133,YLR143W,ID=cds3717
S000005464,YOL104C,ID=cds4950
S000005461,YOL101C,ID=cds4955
S000005460,YOL100W,ID=cds4956
S000005409,YOL049W,ID=cds5006
S000005408,YOL048C,ID=cds5007
S000005405,YOL045W,ID=cds5009
S000002379,YDL220C,ID=cds689
S000001048,YHR006W,ID=cds2412
S000005404,YOL044W,ID=cds5010
S000001049,YHR007C,ID=cds2413
S000005407,YOL047C,ID=cds5008
S000005412,YOL052C,ID=cds5004
S000002386,YDL227C,ID=cds683
S000001055,YHR013C,ID=cds2420
S000005411,YOL051W,ID=cds5005
S000001056,YHR014W,ID=cds2421
S000005414,YOL053W,ID=cds5002
S000002388,YDL229W,ID=cds682
S000001057,YHR015W,ID=cds2422
S000005413,YOL052C-A,ID=cds5003
S000002389,YDL230W,ID=cds681
S000001058,YHR016C,ID=cds2423
S000002382,YDL223C,ID=cds687
S000001051,YHR009C,ID=cds2416
S000002383,YDL224C,ID=cds686
S000001052,YHR010W,ID=cds2417
S000002384,YDL225W,ID=cds685
S000001053,YHR011W,ID=cds2418
S000002385,YDL226C,ID=cds684
S000001054,YHR012W,ID=cds2419
S000002381,YDL222C,ID=cds688
S000001050,YHR008C,ID=cds2415
S000002368,YDL209C,ID=cds700
S000003699,YJL163C,ID=cds2901
S000002369,YDL210W,ID=cds699
S000001038,YHL046C,ID=cds2360
S000001039,YHL047C,ID=cds2359
S000005401,YOL041C,ID=cds5013
S000002375,YDL216C,ID=cds693
S000001044,YHR002W,ID=cds2407
S000005400,YOL040C,ID=cds5014
S000002376,YDL217C,ID=cds692
S000001045,YHR003C,ID=cds2408
S000005403,YOL043C,ID=cds5011
S000002377,YDL218W,ID=cds691
S000001046,YHR004C,ID=cds2409
S000005402,YOL042W,ID=cds5012
S000002378,YDL219W,ID=cds690
S000001047,YHR005C,ID=cds2410
S000002371,YDL212W,ID=cds697
S000001040,YHL048W,ID=cds2358
S000002372,YDL213C,ID=cds696
S000001041,YHL049C,ID=cds2356
S000002373,YDL214C,ID=cds695
S000001042,YHL050C,ID=cds2355
S000002374,YDL215C,ID=cds694
S000001043,YHR001W,ID=cds2405
S000002370,YDL211C,ID=cds698
S000005427,YOL066C,ID=cds4989
S000005426,YOL065C,ID=cds4990
S000005429,YOL068C,ID=cds4987
S000005428,YOL067C,ID=cds4988
S000004103,YLR113W,ID=cds3691
S000005434,YOL073C,ID=cds4982
S000001077,YHR035W,ID=cds2444
S000005433,YOL072W,ID=cds4983
S000001078,YHR036W,ID=cds2445
S000004105,YLR115W,ID=cds3693
S000005436,YOL076W,ID=cds4980
S000001079,YHR037W,ID=cds2446
S000004104,YLR114C,ID=cds3692
S000005435,YOL075C,ID=cds4981
S000005430,YOL069W,ID=cds4986
S000001073,YHR031C,ID=cds2440
S000001074,YHR032W,ID=cds2441
S000005432,YOL071W,ID=cds4984
S000001075,YHR033W,ID=cds2442
S000004100,YLR110C,ID=cds3690
S000005431,YOL070C,ID=cds4985
S000001076,YHR034C,ID=cds2443
S000001070,YHR028C,ID=cds2437
S000001071,YHR029C,ID=cds2438
S000001072,YHR030C,ID=cds2439
S000005419,YOL058W,ID=cds4997
S000005416,YOL055C,ID=cds5000
S000001059,YHR017W,ID=cds2424
S000005415,YOL054W,ID=cds5001
S000005418,YOL057W,ID=cds4998
S000005417,YOL056W,ID=cds4999
S000005423,YOL062C,ID=cds4993
S000002397,YDL238C,ID=cds673
S000001066,YHR024C,ID=cds2433
S000005422,YOL061W,ID=cds4994
S000002398,YDL239C,ID=cds672
S000001067,YHR025W,ID=cds2434
S000005425,YOL064C,ID=cds4991
S000002399,YDL240W,ID=cds671
S000001068,YHR026W,ID=cds2435
S000005424,YOL063C,ID=cds4992
S000001069,YHR027C,ID=cds2436
S000002393,YDL234C,ID=cds677
S000001062,YHR020W,ID=cds2427
S000002394,YDL235C,ID=cds676
S000001063,YHR021C,ID=cds2428
S000005421,YOL060C,ID=cds4995
S000002395,YDL236W,ID=cds675
S000001064,YHR022C,ID=cds2430
S000005420,YOL059W,ID=cds4996
S000002396,YDL237W,ID=cds674
S000001065,YHR023W,ID=cds2432
S000002390,YDL231C,ID=cds680
S000002391,YDL232W,ID=cds679
S000001060,YHR018C,ID=cds2425
S000002392,YDL233W,ID=cds678
S000001061,YHR019C,ID=cds2426
S000001929,YFR033C,ID=cds1802
S000001925,YFR029W,ID=cds1795
S000001926,YFR030W,ID=cds1796
S000001927,YFR031C,ID=cds1797
S000001928,YFR032C,ID=cds1799
S000001921,YFR025C,ID=cds1791
S000001922,YFR026C,ID=cds1792
S000001923,YFR027W,ID=cds1793
S000001924,YFR028C,ID=cds1794
S000007239,YER138W-A,ID=cds1644
S000007237,YER048W-A,ID=cds1548
S000007235,YDR363W-A,ID=cds1249
S000007236,YDR525W-A,ID=cds1404
S000007233,YDR034C-A,ID=cds927
S000007234,YDR034W-B,ID=cds928
S000007232,YDL130W-A,ID=cds774
S000001918,YFR022W,ID=cds1788
S000001919,YFR023W,ID=cds1789
S000001914,YFR018C,ID=cds1784
S000001915,YFR019W,ID=cds1785
S000001916,YFR020W,ID=cds1786
S000001917,YFR021W,ID=cds1787
S000001910,YFR014C,ID=cds1780
S000001911,YFR015C,ID=cds1781
S000001912,YFR016C,ID=cds1782
S000001913,YFR017C,ID=cds1783
S000007228,YBL091C-A,ID=cds114
S000007226,YER039C-A,ID=cds1537
S000007227,YDR170W-A,ID=cds1059
S000004198,YLR208W,ID=cds3789
S000007224,YPL183W-A,ID=cds5524
S000007225,YLR035C-A,ID=cds3618
S000004197,YLR207W,ID=cds3788
S000007222,YCR028C-A,ID=cds594
S000004199,YLR209C,ID=cds3790
S000007223,YCR087C-A,ID=cds642
S000004194,YLR204W,ID=cds3785
S000004193,YLR203C,ID=cds3784
S000007221,YCL001W-A,ID=cds565
S000004196,YLR206W,ID=cds3787
S000004195,YLR205C,ID=cds3786
S000004190,YLR200W,ID=cds3782
S000004191,YLR201C,ID=cds3783
S000000619,YCR024C-A,ID=cds590
S000000618,YCR024C,ID=cds588
S000000617,YCR023C,ID=cds587
S000001947,YFR051C,ID=cds1820
S000001948,YFR052W,ID=cds1821
S000001949,YFR053C,ID=cds1822
S000000611,YCR018C,ID=cds581
S000001943,YFR047C,ID=cds1816
S000000610,YCR017C,ID=cds580
S000001944,YFR048W,ID=cds1817
S000001945,YFR049W,ID=cds1818
S000001946,YFR050C,ID=cds1819
S000000615,YCR021C,ID=cds586
S000000614,YCR020C-A,ID=cds584
S000001940,YFR044C,ID=cds1813
S000000613,YCR020C,ID=cds583
S000001941,YFR045W,ID=cds1814
S000000612,YCR019W,ID=cds582
S000001942,YFR046C,ID=cds1815
S000007255,YDR322C-A,ID=cds1212
S000007256,YEL020W-A,ID=cds1475
S000007253,YOR298C-A,ID=cds5337
S000007251,YNR032C-A,ID=cds4843
S000000608,YCR015C,ID=cds578
S000000607,YCR014C,ID=cds577
S000000605,YCR012W,ID=cds576
S000001936,YFR040W,ID=cds1809
S000001937,YFR041C,ID=cds1810
S000001938,YFR042W,ID=cds1811
S000000609,YCR016W,ID=cds579
S000001939,YFR043C,ID=cds1812
S000000600,YCR007C,ID=cds571
S000001932,YFR036W,ID=cds1805
S000001933,YFR037C,ID=cds1806
S000001934,YFR038W,ID=cds1807
S000001935,YFR039C,ID=cds1808
S000000604,YCR011C,ID=cds575
S000000603,YCR010C,ID=cds574
S000000602,YCR009C,ID=cds573
S000001930,YFR034C,ID=cds1803
S000000601,YCR008W,ID=cds572
S000001931,YFR035C,ID=cds1804
S000007249,YMR158C-A,ID=cds4319
S000007246,YLR262C-A,ID=cds3840
S000007247,YML081C-A,ID=cds4080
S000007245,YLL018C-A,ID=cds3565
S000007242,YKL033W-A,ID=cds3386
S000007243,YKL053C-A,ID=cds3367
S000004169,YLR179C,ID=cds3763
S000004168,YLR178C,ID=cds3762
S000005499,YOL139C,ID=cds4918
S000004165,YLR175W,ID=cds3759
S000005496,YOL136C,ID=cds4921
S000004164,YLR174W,ID=cds3758
S000005495,YOL135C,ID=cds4922
S000004167,YLR177W,ID=cds3761
S000005498,YOL138C,ID=cds4919
S000004166,YLR176C,ID=cds3760
S000005497,YOL137W,ID=cds4920
S000005492,YOL132W,ID=cds4924
S000004160,YLR170C,ID=cds3755
S000005491,YOL131W,ID=cds4925
S000004163,YLR173W,ID=cds3757
S000004162,YLR172C,ID=cds3756
S000005493,YOL133W,ID=cds4923
S000005490,YOL130W,ID=cds4926
S000004158,YLR168C,ID=cds3754
S000005489,YOL129W,ID=cds4927
S000004157,YLR167W,ID=cds3753
S000005488,YOL128C,ID=cds4928
S000004154,YLR164W,ID=cds3750
S000005485,YOL125W,ID=cds4931
S000004153,YLR163C,ID=cds3749
S000005484,YOL124C,ID=cds4932
S000004156,YLR166C,ID=cds3752
S000005487,YOL127W,ID=cds4929
S000004155,YLR165C,ID=cds3751
S000005486,YOL126C,ID=cds4930
S000004150,YLR160C,ID=cds3745
S000005481,YOL121C,ID=cds4935
S000005480,YOL120C,ID=cds4936
S000004152,YLR162W,ID=cds3747
S000005483,YOL123W,ID=cds4933
S000004151,YLR161W,ID=cds3746
S000005482,YOL122C,ID=cds4934
S000001907,YFR011C,ID=cds1776
S000001908,YFR012W,ID=cds1777
S000001909,YFR013W,ID=cds1779
S000001903,YFR007W,ID=cds1772
S000001904,YFR008W,ID=cds1773
S000001905,YFR009W,ID=cds1774
S000001906,YFR010W,ID=cds1775
S000001900,YFR004W,ID=cds1769
S000001901,YFR005C,ID=cds1770
S000001902,YFR006W,ID=cds1771
S000004187,YLR197W,ID=cds3780
S000004186,YLR196W,ID=cds3779
S000004189,YLR199C,ID=cds3781
S000004183,YLR193C,ID=cds3776
S000004182,YLR192C,ID=cds3775
S000004185,YLR195C,ID=cds3778
S000004184,YLR194C,ID=cds3777
S000004181,YLR191W,ID=cds3774
S000004180,YLR190W,ID=cds3773
S000004179,YLR189C,ID=cds3772
S000004176,YLR186W,ID=cds3769
S000004175,YLR185W,ID=cds3768
S000004178,YLR188W,ID=cds3771
S000004177,YLR187W,ID=cds3770
S000004172,YLR182W,ID=cds3766
S000004171,YLR181C,ID=cds3765
S000004173,YLR183C,ID=cds3767
S000004170,YLR180W,ID=cds3764
S000004918,YMR303C,ID=cds4469
S000004917,YMR302C,ID=cds4468
S000004914,YMR299C,ID=cds4465
S000000556,YCL051W,ID=cds520
S000004913,YMR298W,ID=cds4464
S000000555,YCL050C,ID=cds521
S000001889,YFL005W,ID=cds1759
S000004916,YMR301C,ID=cds4467
S000000554,YCL049C,ID=cds522
S000004915,YMR300C,ID=cds4466
S000000553,YCL048W,ID=cds524
S000004910,YMR295C,ID=cds4461
S000001884,YFL010C,ID=cds1755
S000000559,YCL054W,ID=cds518
S000001885,YFL009W,ID=cds1756
S000004912,YMR297W,ID=cds4463
S000001886,YFL008W,ID=cds1757
S000004911,YMR296C,ID=cds4462
S000000557,YCL052C,ID=cds519
S000001887,YFL007W,ID=cds1758
S000001891,YFL003C,ID=cds1761
S000001894,YFL002C,ID=cds1764
S000000563,YCL058C,ID=cds511
S000000562,YCL057W,ID=cds514
S000000561,YCL056C,ID=cds515
S000000560,YCL055W,ID=cds516
S000001890,YFL004W,ID=cds1760
S000004907,YMR293C,ID=cds4459
S000004906,YMR292W,ID=cds4458
S000004908,YMR294W,ID=cds4460
S000004903,YMR290C,ID=cds4456
S000000545,YCL040W,ID=cds530
S000001877,YFL017C,ID=cds1748
S000004902,YMR289W,ID=cds4455
S000000544,YCL039W,ID=cds531
S000001878,YFL016C,ID=cds1749
S000004905,YMR291W,ID=cds4457
S000000543,YCL038C,ID=cds532
S000000542,YCL037C,ID=cds533
S000000549,YCL044C,ID=cds527
S000001873,YFL021W,ID=cds1744
S000000548,YCL043C,ID=cds528
S000001874,YFL020C,ID=cds1745
S000004901,YMR288W,ID=cds4454
S000000547,YCL042W,ID=cds529
S000004900,YMR287C,ID=cds4453
S000001876,YFL018C,ID=cds1746
S000001880,YFL014W,ID=cds1750
S000001881,YFL013C,ID=cds1751
S000001882,YFL012W,ID=cds1752
S000001883,YFL011W,ID=cds1753
S000000552,YCL047C,ID=cds525
S000000550,YCL045C,ID=cds526
S000003609,YJL073W,ID=cds2988
S000003608,YJL072C,ID=cds2989
S000003605,YJL069C,ID=cds2992
S000004936,YMR317W,ID=cds4485
S000003604,YJL068C,ID=cds2993
S000004935,YMR316W,ID=cds4483
S000003607,YJL071W,ID=cds2990
S000004938,YMR319C,ID=cds4487
S000003606,YJL070C,ID=cds2991
S000004937,YMR318C,ID=cds4486
S000000575,YCL073C,ID=cds502
S000003601,YJL065C,ID=cds2995
S000004932,YMR315W,ID=cds4481
S000004931,YMR314W,ID=cds4480
S000003602,YJL066C,ID=cds2994
S000004933,YMR316C-A,ID=cds4484
S000003610,YJL074C,ID=cds2987
S000004941,YMR322C,ID=cds4489
S000004940,YMR321C,ID=cds4488
S000004929,YMR312W,ID=cds4478
S000004928,YMR311C,ID=cds4477
S000004925,YMR308C,ID=cds4474
S000001899,YFR003C,ID=cds1768
S000004924,YMR307W,ID=cds4473
S000000566,YCL061C,ID=cds509
S000004927,YMR310C,ID=cds4476
S000004926,YMR309C,ID=cds4475
S000000564,YCL059C,ID=cds510
S000004921,YMR305C,ID=cds4471
